date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:44	152194/152194	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:44%20GMT	https://web.archive.org/web/20230202102809cs_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=1669401952	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809cs_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/essential-grid/public/assets/css/settings043b.css	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:45	152235/152235	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:45%20GMT	https://web.archive.org/web/20230202102809cs_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/essential-grid/public/assets/font/fontello/css/fontello.css?ver=1669401952	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809cs_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/essential-grid/public/assets/font/fontello/css/fontello043b.css	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:46%20GMT	https://web.archive.org/web/20230202102809im_/https://www.funintec.org.ar/_dev/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809im_/https_/www.funintec.org.ar/_dev/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:46	9427/9427	---M--	200	added ('OK')	image/gif	date:Sun,%2029%20Mar%202026%2000:16:46%20GMT	https://web.archive.org/web/20221101223234im_/https://www.funintec.org.ar/_dev/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/f3/web.archive.org/web/20221101223234im_/https_/www.funintec.org.ar/_dev/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:47	152132/152132	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:47%20GMT	https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/et-cache/2436/et-divi-dynamic-tb-6473-2436.css?ver=1669462323	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/et-cache/2436/et-divi-dynamic-tb-6473-2436c090.css	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:47	152139/152139	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:47%20GMT	https://web.archive.org/web/20230202102809cs_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi-Space-Child/style.css?ver=1669401952	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809cs_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi-Space-Child/style043b.css	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:48%20GMT	https://web.archive.org/web/20230202102809im_/https://www.funintec.org.ar/_dev/wp-content/uploads/favicon.png	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/favicon.png	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:48	2614/2614	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Mar%202026%2000:16:48%20GMT	https://web.archive.org/web/20230128095332im_/https://www.funintec.org.ar/_dev/wp-content/uploads/favicon.png	C:/My%20Web%20Sites/f3/web.archive.org/web/20230128095332im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/favicon.png	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:48	152055/152055	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:48%20GMT	https://web.archive.org/web/20230202102809cs_/https://www.funintec.org.ar/_dev/wp-content/et-cache/global/et-divi-customizer-global.min.css?ver=1675268074	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809cs_/https_/www.funintec.org.ar/_dev/wp-content/et-cache/global/et-divi-customizer-global.minacc2.css	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:48	6476/6476	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Mar%202026%2021:12:33%20GMT	https://web-static.archive.org/_static/images/toolbar/wayback-toolbar-logo-200.png	C:/My%20Web%20Sites/f3/web-static.archive.org/_static/images/toolbar/wayback-toolbar-logo-200.png	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:48	913/913	---M--	200	added ('OK')	image/gif	date:Wed,%2004%20Mar%202026%2000:55:41%20GMT	https://web-static.archive.org/_static/images/loading.gif	C:/My%20Web%20Sites/f3/web-static.archive.org/_static/images/loading.gif	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:49%20GMT	https://web.archive.org/web/20230202102809im_/https://www.funintec.org.ar/_dev/wp-content/uploads/cabefuturosvid.jpg	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/cabefuturosvid.jpg	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:49	27344/27344	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2000:16:49%20GMT	https://web.archive.org/web/20221101083937im_/https://www.funintec.org.ar/_dev/wp-content/uploads/cabefuturosvid.jpg	C:/My%20Web%20Sites/f3/web.archive.org/web/20221101083937im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/cabefuturosvid.jpg	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:49%20GMT	https://web.archive.org/web/20230202102809im_/https://www.funintec.org.ar/_dev/wp-content/uploads/foro-energia-2017.jpg	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/foro-energia-2017.jpg	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:50	34947/34947	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2000:16:50%20GMT	https://web.archive.org/web/20240709064903im_/https://www.funintec.org.ar/_dev/wp-content/uploads/foro-energia-2017.jpg	C:/My%20Web%20Sites/f3/web.archive.org/web/20240709064903im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/foro-energia-2017.jpg	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:51%20GMT	https://web.archive.org/web/20230202102809im_/https://www.funintec.org.ar/_dev/wp-content/uploads/energia-futuros.jpg	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/energia-futuros.17.delayed	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:52	72297/72297	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Mar%202026%2000:16:52%20GMT	https://web.archive.org/web/20240709072056im_/https://www.funintec.org.ar/_dev/wp-content/uploads/energia-futuros.jpg	C:/My%20Web%20Sites/f3/web.archive.org/web/20240709072056im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/energia-futuros.jpg	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:52	152183/152183	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:52%20GMT	https://web.archive.org/web/20230202102809js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=1669402252	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/contact-form-7/includes/swv/js/index006b.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:53	152171/152171	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:53%20GMT	https://web.archive.org/web/20230202102809js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/contact-form-7/includes/js/index.js?ver=1669402252	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/plugins/contact-form-7/includes/js/index006b.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:53%20GMT	https://web.archive.org/web/20230202102809js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery.mina7a0.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:53	91023/91023	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Mar%202026%2000:16:53%20GMT	https://web.archive.org/web/20230128095041js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/My%20Web%20Sites/f3/web.archive.org/web/20230128095041js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery.mina7a0.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:53%20GMT	https://web.archive.org/web/20230202102809js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:54	12565/12565	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Mar%202026%2000:16:54%20GMT	https://web.archive.org/web/20221027193147js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/f3/web.archive.org/web/20221027193147js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:54%20GMT	https://web.archive.org/web/20230202102809js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/ui/effect.min.js?ver=1.13.2	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/ui/effect.min3f14.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:54	18677/18677	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Mar%202026%2000:16:54%20GMT	https://web.archive.org/web/20230128104627js_/https://www.funintec.org.ar/_dev/wp-includes/js/jquery/ui/effect.min.js?ver=1.13.2	C:/My%20Web%20Sites/f3/web.archive.org/web/20230128104627js_/https_/www.funintec.org.ar/_dev/wp-includes/js/jquery/ui/effect.min3f14.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:55%20GMT	https://web.archive.org/web/20230202102809js_/https://www.funintec.org.ar/_dev/wp-content/themes/Divi/js/scripts.min.js?ver=4.19.5	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809js_/https_/www.funintec.org.ar/_dev/wp-content/themes/Divi/js/scripts.mincf02.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:55	276679/276679	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2029%20Mar%202026%2000:16:55%20GMT	https://web.archive.org/web/20230128102613js_/https://www.funintec.org.ar/_dev/wp-content/themes/Divi/js/scripts.min.js?ver=4.19.5	C:/My%20Web%20Sites/f3/web.archive.org/web/20230128102613js_/https_/www.funintec.org.ar/_dev/wp-content/themes/Divi/js/scripts.mincf02.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:55	152118/152118	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:55%20GMT	https://web.archive.org/web/20230202102809js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/js/smoothscroll.js?ver=1669401952	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/js/smoothscroll043b.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:56	152261/152261	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:56%20GMT	https://web.archive.org/web/20230202102809js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=1669401952	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids043b.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:56	152145/152145	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2029%20Mar%202026%2000:16:56%20GMT	https://web.archive.org/web/20230202102809js_/https://www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/core/admin/js/common.js?ver=1669401952	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809js_/https_/www.funintec.org.ar/_dev/wp-content/cache/min/1/_dev/wp-content/themes/Divi/core/admin/js/common043b.js	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2029%20Mar%202026%2000:16:56%20GMT	https://web.archive.org/web/20230202102809im_/https://www.funintec.org.ar/_dev/wp-content/uploads/futuros-alterados-trama.png	C:/My%20Web%20Sites/f3/web.archive.org/web/20230202102809im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/futuros-alterados-trama.png	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:57	25171/25171	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Mar%202026%2000:16:57%20GMT	https://web.archive.org/web/20230509152031im_/https://www.funintec.org.ar/_dev/wp-content/uploads/futuros-alterados-trama.png	C:/My%20Web%20Sites/f3/web.archive.org/web/20230509152031im_/https_/www.funintec.org.ar/_dev/wp-content/uploads/futuros-alterados-trama.png	(from https://web.archive.org/web/20230202102809/https://www.funintec.org.ar/futuros-energia/)
21:16:58	35/35	---M--	200	added ('OK')	image/gif	etag:%226477b41d-23%22	http://athena.archive.org/0.gif	C:/My%20Web%20Sites/f3/athena.archive.org/0.gif	(from http://archive.org/includes/athena.js)
